grid_id,lat,lon,total_vehicles,avg_speed,total_pce_volume,total_crawling,cluster
37.9772_23.738,37.97723767387524,23.737998278204675,1732,18.433234129522578,76352.5,22750,2
37.9772_23.7381,37.97722088689183,23.7380986542063,1606,19.220246781884878,115992.5,55783,2
37.9772_23.7382,37.977203288637256,23.73819534559957,1571,19.369258692634908,123101.5,49581,2
37.9772_23.7383,37.977188074497604,23.738285084479195,1126,18.65472610905007,60443.5,19758,2
37.9772_23.7384,37.97717577814127,23.738380160995874,556,22.706892745000697,16885.5,3801,2
37.9772_23.7385,37.97715966136972,23.738472450464158,244,21.58041319840026,6426.0,990,2
37.9772_23.7386,37.977153342752764,23.738585368961736,99,15.869806713440093,1934.0,467,2
37.9772_23.7387,37.977151132183906,23.7386603045977,4,31.98100114942529,22.0,0,2
37.9773_23.733,37.97730079842131,23.733030526740496,223,11.526345929400215,41312.0,16337,2
37.9773_23.7331,37.9773188988893,23.733127112660238,503,8.251317782839408,30866.5,12748,2
37.9773_23.7332,37.97731220993049,23.733215848982915,1581,4.867010966192069,250209.5,202720,2
37.9773_23.7333,37.97731646026718,23.733301913883746,1755,3.237352006009385,554833.0,425116,0
37.9773_23.7334,37.97733028772773,23.73339463135302,1653,2.958040133983642,517842.0,423953,2
37.9773_23.7335,37.97734179673618,23.73346844389596,383,5.233259862738513,59368.0,46373,2
37.9773_23.7336,37.97734269546612,23.733573770607002,117,17.969072067066463,917.5,55,2
37.9773_23.7337,37.97733190747877,23.733732437332314,514,14.607895313881247,11967.5,775,2
37.9773_23.7338,37.97731661032804,23.733822847321097,6650,28.18277690712893,124589.0,15495,2
37.9773_23.7339,37.97729104424521,23.7338888059639,8680,31.858201929334385,214995.0,17364,0
37.9773_23.734,37.97725897268514,23.733956639652174,1646,34.51186895997017,7568.0,103,2
37.9773_23.7353,37.977332841666666,23.735334344642858,10,23.462296726190473,91.0,0,2
37.9773_23.7354,37.97733121097907,23.735432328647946,3060,29.984901889029743,52923.5,19580,2
37.9773_23.7355,37.97730681646,23.73550949603888,14983,34.598976479194874,293271.0,1812,0
37.9773_23.7356,37.977291107761125,23.73559295440266,11418,21.539011804680865,348948.5,80760,0
37.9773_23.7357,37.97727571607294,23.735672114943906,450,3.205049189829068,66688.0,70565,2
37.9773_23.7358,37.977286175061955,23.735772967042085,31,7.553069315940845,4751.5,7714,2
37.9773_23.7359,37.97733168546365,23.735869135338348,3,14.199469298245614,39.0,0,2
37.9773_23.7365,37.97727881818182,23.73650353030303,2,28.86590303030303,55.0,0,2
37.9773_23.7366,37.97727747689762,23.736614154354527,4,23.503429619733236,11068.5,7313,2
37.9773_23.7367,37.977280647058826,23.736697470588236,1,52.121941176470585,8.5,0,2
37.9773_23.7368,37.97730063793104,23.736801342528736,2,45.12661114942529,22.0,0,2
37.9773_23.7369,37.977326399999995,23.736889650000002,1,36.940665,10.0,0,2
37.9773_23.737,37.97731542,23.73700954,1,6.935956999999999,50.0,0,2
37.9773_23.7371,37.97733465938995,23.737094339114833,2,5.724961842105264,126.0,84,2
37.9773_23.7376,37.97733878885042,23.73763925795712,6,4.3442062871256315,164.5,247,2
37.9773_23.7377,37.97732015250943,23.737719240320416,4454,16.133394921502774,199350.0,94889,2
37.9773_23.7378,37.97730237562444,23.73779467008437,9242,23.738114673387134,308176.0,41928,0
37.9773_23.7379,37.97727459241297,23.73789230525585,2678,19.237076920114085,106453.0,22992,2
37.9773_23.738,37.97725661504721,23.737974542084814,1043,17.225285677652554,34650.5,29623,2
37.9773_23.7381,37.977254218842724,23.738060854525465,5,7.558583131414156,5034.5,9968,2
37.9774_23.7329,37.977382947368426,23.732945842105263,2,22.939736842105265,9.5,0,2
37.9774_23.733,37.97737369166667,23.732985633333335,4,20.616776666666667,30.5,0,2
37.9774_23.7331,37.97736193099021,23.73313487969409,24,12.54453639569675,239.5,18,2
37.9774_23.7332,37.97737906295817,23.73320259940911,117,10.08862703750417,38575.0,66319,2
37.9774_23.7333,37.977378247026174,23.733312690978735,235,9.521873763744345,52327.0,70771,2
37.9774_23.7334,37.97737400895443,23.733414791262984,1487,1.9809745396020146,448542.5,391777,2
37.9774_23.7335,37.9773926299001,23.733502532796845,1897,2.0219138330676105,1000817.0,806056,0
37.9774_23.7336,37.97741714766685,23.733582381797504,2281,3.232488685719375,721781.0,709711,0
37.9774_23.7337,37.97742327792347,23.733708405555927,5990,21.695547190246682,108477.5,16890,2
37.9774_23.7338,37.97739548467372,23.733792909454788,8732,30.799067958337925,254525.5,15428,0
37.9774_23.7339,37.97736613761486,23.733864159495955,2287,33.80219118382559,18733.5,335,2
37.9774_23.7352,37.97743914189189,23.735240542471043,4,22.87655444015444,47.5,0,2
37.9774_23.7353,37.97743444149047,23.735333604249806,2364,32.14976109624616,19393.5,1765,2
37.9774_23.7354,37.97740919576618,23.735411431228187,13380,36.81760741389119,251113.0,2298,0
37.9774_23.7355,37.977395583658456,23.73549353567909,13010,24.98932681120755,372573.5,74660,0
37.9774_23.7356,37.97737814606339,23.7355691433493,1098,8.103562392689046,85619.0,84443,2
37.9774_23.7357,37.977364772435685,23.735664065618945,8,7.745883821944351,217.0,130,2
37.9774_23.7358,37.97735433333334,23.735811833333337,2,15.097270000000002,10.0,0,2
37.9774_23.7359,37.977365275,23.735914962499997,2,13.44842625,40.0,0,2
37.9774_23.736,37.9774023902439,23.736000268292685,1,11.46285,41.0,0,2
37.9774_23.7361,37.977439052631574,23.736070315789476,1,10.230350000000001,19.0,0,2
37.9774_23.7366,37.9773572,23.736636533333336,2,36.056333333333335,13.0,0,2
37.9774_23.7367,37.97739293023256,23.73669911627907,2,43.64004418604651,36.0,0,2
37.9774_23.7368,37.97743652173913,23.73677613043478,2,45.62843478260869,19.0,0,2
37.9774_23.7369,37.977355833333334,23.7369375,1,36.76611666666667,3.0,0,2
37.9774_23.737,37.97740911954474,23.737029510219884,8,9.856160251061935,488.5,156,2
37.9774_23.7371,37.97741134537088,23.737066064294016,7,12.260661763372477,167.5,0,2
37.9774_23.7372,37.9774365,23.737178763157896,1,13.863613157894738,19.0,0,2
37.9774_23.7375,37.977440096774195,23.737541903225807,1,7.297064516129033,15.5,0,2
37.9774_23.7376,37.977426657403626,23.737630013429488,3188,12.97701309415882,110137.0,73552,2
37.9774_23.7377,37.977399042224036,23.73770403579767,9720,19.64890865520593,495726.5,169560,0
37.9774_23.7378,37.97737501655659,23.737772847287967,5082,14.278814025308673,159048.5,71806,2
37.9774_23.7379,37.97735,23.737851,1,27.87,0.5,0,2
37.9775_23.733,37.97749944,23.7329716,2,19.757103999999998,50.0,0,2
37.9775_23.7332,37.977497083553764,23.73319992351131,13,18.46845264521187,287.0,0,2
37.9775_23.7333,37.97748373571429,23.733299950000003,3,13.846577142857143,70.0,0,2
37.9775_23.7334,37.977453916148605,23.733443971059653,68,13.929726500261971,5200.0,7409,2
37.9775_23.7335,37.97748873845515,23.733508958187457,486,10.762359065887994,15002.0,9015,2
37.9775_23.7336,37.97748697007053,23.7336046669773,4032,9.42983903167167,157601.5,111059,2
37.9775_23.7337,37.97750577896262,23.733706138930533,11733,24.19294730067819,376203.5,34236,0
37.9775_23.7338,37.977514501905624,23.733793925052137,6547,15.24396639154354,279811.5,62757,0
37.9775_23.7339,37.97753429115747,23.73387884082961,3291,13.776086042346499,117734.0,37369,2
37.9775_23.734,37.977546887617244,23.733954327236653,37,15.935399953102454,105.0,6,2
37.9775_23.7351,37.9775202,23.735142800000002,1,8.24918,7.5,0,2
37.9775_23.7352,37.97753136989514,23.73523381153731,973,32.27786193041668,8987.5,36,2
37.9775_23.7353,37.97751187229932,23.735313705207346,12658,37.97504351450948,200269.5,534,0
37.9775_23.7354,37.97749405016847,23.73539370525609,13608,29.46827414001938,333294.5,16281,0
37.9775_23.7355,37.97747216702835,23.735476785527947,2774,7.427584544445331,129954.5,90663,2
37.9775_23.7356,37.97746921294092,23.73556866306066,9,9.638990003841336,237.0,139,2
37.9775_23.7361,37.977471591549296,23.73611987323944,1,8.913360563380282,35.5,0,2
37.9775_23.7362,37.97751393877551,23.73620104081633,1,8.989266326530611,49.0,0,2
37.9775_23.7363,37.97752916666666,23.736255166666666,1,6.711375,6.0,0,2
37.9775_23.7368,37.97745333333334,23.736806,2,44.79293333333334,2.5,0,2
37.9775_23.737,37.977456647727266,23.737043727272727,2,16.424394318181818,26.0,0,2
37.9775_23.7371,37.9774787858006,23.737100545882402,61,19.740753291893324,2396.0,0,2
37.9775_23.7372,37.97751444290915,23.737202684124046,64,21.36318150075874,3646.0,12,2
37.9775_23.7373,37.977533889091035,23.73728695136233,28,15.715218491047754,431.0,0,2
37.9775_23.7374,37.9775392778964,23.737414597273077,17,5.799661488936718,8959.5,17549,2
37.9775_23.7375,37.97752150200624,23.737533735989214,918,4.912846440100198,141253.0,128284,2
37.9775_23.7376,37.977503969230156,23.737603889321157,9913,21.349848203200445,386775.0,121256,0
37.9775_23.7377,37.977490112027304,23.73767795716311,6874,21.568932305395627,195434.0,32862,2
37.9775_23.7378,37.97753989823441,23.737765644295774,14,14.1618695583501,176.0,0,2
37.9776_23.733,37.97760205555556,23.732995698412697,2,16.57723888888889,63.0,0,2
37.9776_23.7332,37.97760195038339,23.733220612154113,12,18.933266758989472,265.5,0,2
37.9776_23.7333,37.97759805333333,23.73329796,1,16.022397333333334,37.5,0,2
37.9776_23.7334,37.97762225604926,23.73343153470449,367,11.919985167608758,7470.5,2352,2
37.9776_23.7335,37.97761532558538,23.733527951548123,2524,10.47506736626647,317091.5,127733,2
37.9776_23.7336,37.97760344268551,23.733607773794027,10683,19.06082056690515,433674.0,144469,0
37.9776_23.7337,37.97758345706401,23.733680541883444,7889,15.357703873095938,256252.0,68243,0
37.9776_23.7338,37.977556961935434,23.733831518631398,344,13.3364235074405,33683.0,25539,2
37.9776_23.7339,37.977577442256276,23.733910812969338,3596,9.01044849934685,274440.0,167952,2
37.9776_23.734,37.97761108188234,23.733992030847993,3495,10.85049385849447,467304.0,214404,0
37.9776_23.7341,37.97763495789816,23.734075787092824,3228,11.792361250023708,138129.5,68684,2
37.9776_23.7342,37.977646664159124,23.734158792904726,15,15.118310661764705,64.0,65,2
37.9776_23.735,37.977648,23.735049800000002,1,5.55308,5.0,3,2
37.9776_23.7351,37.97762695965508,23.73512491128822,623,14.727641627049195,97586.5,123684,2
37.9776_23.7352,37.977613750862616,23.735216823477057,11742,37.707782923034614,171756.0,1129,0
37.9776_23.7353,37.977597946292846,23.73529651170766,15110,29.978932740228412,373906.0,20320,0
37.9776_23.7354,37.97757485197632,23.735370022351475,3547,19.177622384829448,93137.0,23796,2
37.9776_23.7355,37.977573255556436,23.735469913209,13,11.503498118585107,330.5,196,2
37.9776_23.7362,37.977567,23.73625,1,8.9668,2.5,0,2
37.9776_23.7363,37.977599271367524,23.736314199252135,2,15.878775373931624,269.0,0,2
37.9776_23.7364,37.977633056045896,23.73638719858782,2,17.906545322153576,268.5,0,2
37.9776_23.7366,37.97764822222222,23.736566,1,5.394644444444444,4.5,0,2
37.9776_23.7372,37.97755646374586,23.737235939259858,39,18.51084465730312,627.5,3,2
37.9776_23.7373,37.97758273629983,23.73731747851588,121,13.914400499386621,6390.0,80,2
37.9776_23.7374,37.97762759819069,23.737426134145586,1252,3.918137925593972,113396.0,81472,2
37.9776_23.7375,37.97760592062823,23.737505399763727,8274,19.07668861243251,351320.5,130916,0
37.9776_23.7376,37.97758721007337,23.737587134854483,9296,24.073060066097096,272644.0,23692,0
37.9776_23.7377,37.977558729426704,23.737688556499116,618,8.45576585409329,18276.5,7990,2
37.9776_23.7378,37.97757423705274,23.73778633064886,157,15.421699205197548,14917.0,9400,2
37.9776_23.7379,37.97762019890712,23.73789044417904,70,18.016055372805294,3361.0,11,2
37.9776_23.738,37.97763865055779,23.737968740558863,31,19.501617239576667,344.0,0,2
37.9777_23.733,37.97769899038462,23.73302964423077,2,19.725947115384617,52.0,0,2
37.9777_23.7332,37.97769195779265,23.733232411544577,11,18.60066490527657,239.0,0,2
37.9777_23.7333,37.97772976489118,23.733296577269947,303,17.907052475776442,3045.5,133,2
37.9777_23.7334,37.977723685521696,23.73343045595438,1249,13.005869576750511,156945.0,76279,2
37.9777_23.7335,37.97770718626427,23.73351079061612,9946,26.365495740262563,246890.0,38328,0
37.9777_23.7336,37.977686826223774,23.733584321002823,8406,20.277265768612537,292821.5,65575,0
37.9777_23.7337,37.9776542934008,23.733653760905952,13,12.511716092371868,147.0,219,2
37.9777_23.7339,37.977660303030305,23.733933416065415,143,18.615983261183263,1969.5,169,2
37.9777_23.734,37.97766170910143,23.734035971223953,376,11.650022327892898,63529.5,29491,2
37.9777_23.7341,37.97767531674881,23.73411395840143,3606,11.579680676485864,222002.0,101844,2
37.9777_23.7342,37.97771073430465,23.734199144621744,3486,9.49171734898186,405207.5,214810,2
37.9777_23.7343,37.97773687832267,23.73427783717417,2585,8.534149305586945,112098.0,71756,2
37.9777_23.7344,37.977745058270685,23.73435413045113,9,12.264625551378447,28.5,9,2
37.9777_23.735,37.977731396183096,23.735037515746168,374,22.95168341309608,3619.5,1040,2
37.9777_23.7351,37.9777135945548,23.735115443169416,9274,32.611998054316,152983.5,34561,0
37.9777_23.7352,37.97769932301143,23.735198452853876,15664,29.291896226749426,383451.5,29287,0
37.9777_23.7353,37.977680259844625,23.73527792852533,4270,17.070214527277233,170630.5,39929,2
37.9777_23.7354,37.97767979404474,23.73538097276519,7,14.014762805405669,188.0,27,2
37.9777_23.7364,37.97765754666666,23.736436635555556,2,22.431533555555554,67.0,0,2
37.9777_23.7365,37.977693055163044,23.736502648097826,2,25.724711576086957,211.5,0,2
37.9777_23.7366,37.977726232390474,23.7365786141801,4,12.43769239591936,352.0,164,2
37.9777_23.7373,37.97774013267978,23.737341091542042,10,9.3138112433281,135.5,117,2
37.9777_23.7374,37.9777134852579,23.73740854264341,6428,17.33692748320113,251694.5,142935,2
37.9777_23.7375,37.97769192300067,23.737491902751177,9202,27.987409401632824,289185.0,34842,0
37.9777_23.7376,37.97765814143684,23.737556800395858,1931,23.658887648639716,9641.5,1360,2
37.9777_23.7377,37.97766034782609,23.73768066304348,1,5.3593967391304345,46.0,4,2
37.9777_23.7379,37.97765603276685,23.737938783172396,32,23.931728751344927,318.0,0,2
37.9777_23.738,37.97768373160376,23.738004199840468,64,24.910649518266187,3141.5,0,2
37.9777_23.7381,37.977729226813885,23.73808648452629,64,22.458439784203506,2821.0,260,2
37.9777_23.7382,37.97773992857143,23.738167,1,23.66249285714286,7.0,0,2
37.9778_23.733,37.97776357894737,23.733046684210525,2,22.054105263157897,9.5,0,2
37.9778_23.7331,37.97779601290323,23.733096638709675,3,13.266362580645161,77.5,23,2
37.9778_23.7332,37.9777770469764,23.73323172920354,141,17.336916740412978,4605.0,2752,2
37.9778_23.7333,37.977822741945545,23.733325365650895,705,8.429498393617187,144080.0,66473,2
37.9778_23.7334,37.97780508633695,23.73340711401633,7939,25.06492646568726,305874.5,75865,0
37.9778_23.7335,37.97778869589871,23.733489130558343,9575,25.518163245567607,276611.0,27951,0
37.9778_23.7336,37.977754089179854,23.733553837887413,483,22.905446555879607,1285.5,154,2
37.9778_23.734,37.97775133333334,23.734047166666667,1,9.934933333333333,6.0,0,2
37.9778_23.7341,37.977774635929684,23.734122087184943,152,14.728748237448537,18272.0,14689,2
37.9778_23.7342,37.977761383286406,23.73423357905765,988,9.072948966429097,55935.5,41852,2
37.9778_23.7343,37.97777899477244,23.734310542973546,3607,6.797250053971923,435739.5,258124,0
37.9778_23.7344,37.97781439452741,23.734395360801056,3466,5.488398160201918,607312.0,396831,0
37.9778_23.7345,37.977836879796136,23.734472268484755,2102,4.336781493793324,159358.5,115338,2
37.9778_23.7346,37.97784417677967,23.73456228055739,9,8.506595541759976,6851.5,13491,2
37.9778_23.7349,37.97783910030772,23.734939067282628,231,20.12959872708901,2026.5,616,2
37.9778_23.735,37.977823976607766,23.735023726468484,8651,23.40261843174044,176148.0,63914,0
37.9778_23.7351,37.97780371204829,23.735099567042624,15584,22.28594026678058,524800.0,158887,0
37.9778_23.7352,37.977791669218746,23.73518224477818,6889,14.318858742359476,293392.0,133836,0
37.9778_23.7353,37.977769878836504,23.73526837023273,22,15.306889304211762,2075.0,850,2
37.9778_23.7365,37.977786397260274,23.736539315068494,1,4.4889972602739725,36.5,73,2
37.9778_23.7366,37.97777718726935,23.736625556672593,6,9.961115173426514,600.5,148,2
37.9778_23.7367,37.977788756329815,23.736704268170268,7,12.001099323657524,619.0,133,2
37.9778_23.7368,37.97782180901243,23.736804238017964,9,14.11138086870224,649.0,5,2
37.9778_23.7369,37.97784589583333,23.7368607625,7,14.66234806547619,83.0,3,2
37.9778_23.7372,37.977836759615386,23.737243749999998,2,13.041297115384616,28.0,26,2
37.9778_23.7373,37.97781221548475,23.737322627895743,3973,15.471914267720612,216595.0,150382,2
37.9778_23.7374,37.97779612711039,23.737395873072654,9210,28.657628472509685,316285.0,43861,0
37.9778_23.7375,37.977770184411874,23.737463851933946,2725,24.4192809114086,50742.5,12025,2
37.9778_23.7376,37.977776,23.73755881818182,1,12.512727272727272,5.5,0,2
37.9778_23.7381,37.97779504785766,23.738126478486404,90,11.38648907740015,8112.5,2792,2
37.9778_23.7382,37.97779403112654,23.738186098509566,84,10.858880709694361,8258.0,3630,2
37.9778_23.7383,37.97783163519658,23.738282607731993,28,19.77854315252074,890.0,0,2
37.9778_23.7384,37.97784033333333,23.738373749999997,1,18.270966666666666,12.0,0,2
37.9779_23.7328,37.97794808938355,23.732833119505784,7,16.380699882495275,61.5,38,2
37.9779_23.7329,37.977945069958515,23.73289472595837,9,16.78211240757062,119.5,23,2
37.9779_23.733,37.97793446568651,23.73300336980493,7,18.00955851018113,165.5,0,2
37.9779_23.7331,37.977923078048974,23.73310805769347,114,21.292988756084434,875.5,0,2
37.9779_23.7332,37.97792502722343,23.733234296099653,622,7.0281597160687905,89650.5,57407,2
37.9779_23.7333,37.97790870675053,23.73331230919138,6954,23.42401786764998,246682.5,78360,0
37.9779_23.7334,37.977892234350115,23.733393408712455,10335,28.373510441974577,274433.0,14928,0
37.9779_23.7335,37.97785767923298,23.73345736794565,2588,24.441765492535573,15836.0,2728,2
37.9779_23.7341,37.977861499999996,23.734130388888886,1,20.333205555555555,18.0,0,2
37.9779_23.7342,37.977881464226975,23.734221425575655,11,18.589269819078947,79.0,0,2
37.9779_23.7343,37.97790919809864,23.73434057972697,194,7.692883809994141,15530.5,9473,2
37.9779_23.7344,37.97787054370998,23.734418068775245,1481,5.237599761273882,111691.5,79598,2
